Time,Person In,Person Out
2022-09-02 13:04:21,1,
2022-09-02 13:04:22,1,
2022-09-02 13:04:35,,1
2022-09-02 13:04:39,,1
2022-09-02 13:04:39,,1
2022-09-02 13:04:43,,1
2022-09-02 13:05:08,,1
2022-09-02 13:05:19,1,
2022-09-02 13:05:30,1,
2022-09-02 13:05:33,,1
2022-09-02 13:05:41,1,
2022-09-02 13:05:43,,1
2022-09-02 13:05:44,,1
2022-09-02 13:05:54,1,
2022-09-02 13:06:26,1,
2022-09-02 13:06:27,1,
2022-09-02 13:06:27,1,
2022-09-02 13:06:30,,1
2022-09-02 13:06:31,,1
2022-09-02 13:06:36,,1
2022-09-02 13:06:42,1,
2022-09-02 13:06:50,,1
2022-09-02 13:06:51,,1
2022-09-02 13:07:02,1,
2022-09-02 13:07:08,1,
2022-09-02 13:07:09,,1
2022-09-02 13:07:10,,1
2022-09-02 13:07:13,,1
2022-09-02 13:07:16,1,
2022-09-02 13:07:18,,1
2022-09-02 13:07:38,,1
2022-09-02 13:07:39,,1
2022-09-02 13:07:51,,1
2022-09-02 13:07:51,1,
2022-09-02 13:07:52,,1
2022-09-02 13:08:12,1,
2022-09-02 13:08:22,1,
2022-09-02 13:08:23,1,
2022-09-02 13:08:29,,1
2022-09-02 13:08:32,1,
2022-09-02 13:08:37,1,
2022-09-02 13:08:46,1,
2022-09-02 13:08:47,1,
2022-09-02 13:09:14,,1
2022-09-02 13:09:15,,1
2022-09-02 13:09:15,,1
2022-09-02 13:09:17,,1
2022-09-02 13:09:18,,1
2022-09-02 13:09:24,,1
2022-09-02 13:09:26,,1
2022-09-02 13:09:27,1,
2022-09-02 13:09:45,1,
2022-09-02 13:09:59,,1
2022-09-02 13:10:07,1,
2022-09-02 13:10:24,,1
2022-09-02 13:10:25,,1
2022-09-02 13:10:38,,1
2022-09-02 13:10:39,,1
2022-09-02 13:11:12,,1
2022-09-02 13:11:13,1,
2022-09-02 13:11:13,,1
2022-09-02 13:11:14,,1
2022-09-02 13:11:18,1,
2022-09-02 13:11:29,1,
2022-09-02 13:12:04,,1
2022-09-02 13:12:06,,1
2022-09-02 13:12:10,1,
2022-09-02 13:12:33,,1
2022-09-02 13:12:34,,1
2022-09-02 13:12:40,,1
2022-09-02 13:12:50,1,
2022-09-02 13:13:11,,1
2022-09-02 13:13:12,,1
2022-09-02 13:13:20,1,
2022-09-02 13:13:20,1,
2022-09-02 13:13:20,1,
2022-09-02 13:13:38,,1
2022-09-02 13:13:41,,1
2022-09-02 13:13:42,,1
2022-09-02 13:14:19,1,
2022-09-02 13:14:21,,1
2022-09-02 13:14:24,,1
2022-09-02 13:14:24,1,
2022-09-02 13:14:33,,1
2022-09-02 13:14:35,,1
2022-09-02 13:14:42,1,
2022-09-02 13:14:43,,1
2022-09-02 13:14:43,1,
2022-09-02 13:14:45,1,
2022-09-02 13:14:48,1,
2022-09-02 13:14:55,1,
2022-09-02 13:15:00,1,
2022-09-02 13:15:03,,1
2022-09-02 13:15:04,,1
2022-09-02 13:15:05,,1
2022-09-02 13:15:07,1,
2022-09-02 13:15:10,1,
2022-09-02 13:15:12,,1
2022-09-02 13:15:14,1,
2022-09-02 13:15:15,1,
2022-09-02 13:15:38,1,
2022-09-02 13:15:40,1,
2022-09-02 13:15:40,,1
2022-09-02 13:15:45,1,
2022-09-02 13:15:46,1,
2022-09-02 13:15:51,,1
2022-09-02 13:15:51,,1
2022-09-02 13:15:55,1,
2022-09-02 13:16:06,1,
2022-09-02 13:16:07,1,
2022-09-02 13:16:14,1,
2022-09-02 13:16:18,,1
2022-09-02 13:16:19,,1
2022-09-02 13:16:25,1,
2022-09-02 13:16:39,1,
2022-09-02 13:16:41,1,
2022-09-02 13:16:42,1,
2022-09-02 13:16:45,,1
2022-09-02 13:16:53,1,
2022-09-02 13:16:54,1,
2022-09-02 13:16:55,1,
2022-09-02 13:17:00,,1
2022-09-02 13:17:01,,1
2022-09-02 13:17:02,,1
2022-09-02 13:17:08,,1
2022-09-02 13:17:09,,1
2022-09-02 13:17:10,1,
2022-09-02 13:17:16,,1
2022-09-02 13:18:00,1,
2022-09-02 13:18:12,1,
2022-09-02 13:18:15,,1
2022-09-02 13:18:22,1,
2022-09-02 13:18:24,,1
2022-09-02 13:18:31,1,
2022-09-02 13:18:32,1,
2022-09-02 13:18:52,,1
2022-09-02 13:18:58,1,
2022-09-02 13:19:37,,1
2022-09-02 13:19:38,,1
2022-09-02 13:19:39,1,
2022-09-02 13:19:39,,1
2022-09-02 13:19:44,,1
2022-09-02 13:20:05,,1
2022-09-02 13:20:20,1,
2022-09-02 13:20:41,1,
2022-09-02 13:20:43,1,
2022-09-02 13:20:47,,1
2022-09-02 13:20:53,1,
2022-09-02 13:20:58,,1
2022-09-02 13:21:08,,1
2022-09-02 13:21:14,,1
2022-09-02 13:21:27,1,
2022-09-02 13:21:28,1,
2022-09-02 13:21:30,1,
2022-09-02 13:21:34,,1
2022-09-02 13:21:34,,1
2022-09-02 13:21:35,,1
2022-09-02 13:21:36,,1
2022-09-02 13:21:36,1,
2022-09-02 13:22:11,,1
2022-09-02 13:22:12,,1
2022-09-02 13:22:13,1,
2022-09-02 13:22:14,1,
2022-09-02 13:22:15,1,
2022-09-02 13:22:25,,1
2022-09-02 13:22:28,,1
2022-09-02 13:22:31,,1
2022-09-02 13:22:32,,1
2022-09-02 13:22:33,,1
2022-09-02 13:22:33,1,
2022-09-02 13:22:35,,1
2022-09-02 13:22:45,1,
2022-09-02 13:22:49,1,
2022-09-02 13:22:50,1,
2022-09-02 13:22:54,1,
2022-09-02 13:22:54,,1
2022-09-02 13:22:56,1,
2022-09-02 13:22:56,1,
2022-09-02 13:22:56,,1
2022-09-02 13:23:03,,1
2022-09-02 13:23:03,1,
2022-09-02 13:23:07,1,
2022-09-02 13:23:28,,1
2022-09-02 13:23:29,,1
2022-09-02 13:23:35,,1
2022-09-02 13:23:35,,1
2022-09-02 13:23:35,1,
2022-09-02 13:23:38,1,
2022-09-02 13:23:38,,1
2022-09-02 13:23:39,,1
2022-09-02 13:23:40,,1
2022-09-02 13:23:41,,1
2022-09-02 13:23:47,1,
2022-09-02 13:23:47,1,
2022-09-02 13:23:54,,1
2022-09-02 13:23:55,1,
2022-09-02 13:23:56,,1
2022-09-02 13:23:56,1,
2022-09-02 13:23:58,1,
2022-09-02 13:24:03,,1
2022-09-02 13:24:12,,1
2022-09-02 13:24:15,1,
2022-09-02 13:24:25,1,
2022-09-02 13:24:26,1,
2022-09-02 13:24:27,1,
2022-09-02 13:24:29,1,
2022-09-02 13:24:29,1,
2022-09-02 13:24:31,1,
2022-09-02 13:24:54,,1
2022-09-02 13:24:57,,1
2022-09-02 13:24:58,,1
2022-09-02 13:25:03,1,
2022-09-02 13:25:04,1,
2022-09-02 13:25:07,1,
2022-09-02 13:25:11,1,
2022-09-02 13:25:12,,1
2022-09-02 13:25:12,1,
2022-09-02 13:25:12,1,
2022-09-02 13:25:14,,1
2022-09-02 13:25:14,1,
2022-09-02 13:25:15,1,
2022-09-02 13:25:17,1,
2022-09-02 13:25:18,,1
2022-09-02 13:25:21,,1
2022-09-02 13:25:21,,1
2022-09-02 13:25:23,1,
2022-09-02 13:25:24,1,
2022-09-02 13:25:27,1,
2022-09-02 13:26:11,,1
2022-09-02 13:26:11,,1
2022-09-02 13:26:11,1,
2022-09-02 13:26:12,,1
2022-09-02 13:26:12,,1
2022-09-02 13:26:12,,1
2022-09-02 13:26:13,1,
2022-09-02 13:27:03,1,
2022-09-02 13:28:21,1,
2022-09-02 13:28:23,1,
2022-09-02 13:28:38,,1
2022-09-02 13:28:49,,1
2022-09-02 13:28:50,,1
2022-09-02 13:28:51,,1
2022-09-02 13:29:08,1,
2022-09-02 13:29:08,1,
2022-09-02 13:29:23,1,
2022-09-02 13:29:34,1,
2022-09-02 13:29:41,1,
2022-09-02 13:29:44,1,
2022-09-02 13:29:55,,1
2022-09-02 13:29:57,1,
2022-09-02 13:29:58,1,
2022-09-02 13:30:03,,1
2022-09-02 13:30:11,,1
2022-09-02 13:30:15,,1
2022-09-02 13:30:19,,1
2022-09-02 13:30:22,1,
2022-09-02 13:30:31,1,
2022-09-02 13:30:32,1,
2022-09-02 13:30:37,1,
2022-09-02 13:30:41,,1
2022-09-02 13:30:53,1,
2022-09-02 13:30:54,1,
2022-09-02 13:30:57,1,
2022-09-02 13:30:57,1,
2022-09-02 13:30:58,1,
2022-09-02 13:31:07,,1
2022-09-02 13:31:14,,1
2022-09-02 13:31:18,,1
2022-09-02 13:31:19,,1
2022-09-02 13:31:19,,1
2022-09-02 13:31:22,1,
2022-09-02 13:31:36,1,
2022-09-02 13:31:36,,1
2022-09-02 13:31:37,1,
2022-09-02 13:31:38,,1
2022-09-02 13:31:39,,1
2022-09-02 13:31:40,,1
2022-09-02 13:32:21,,1
2022-09-02 13:32:31,1,
2022-09-02 13:33:18,1,
2022-09-02 13:33:18,,1
2022-09-02 13:33:29,1,
2022-09-02 13:33:32,1,
2022-09-02 13:33:35,1,
2022-09-02 13:33:49,,1
2022-09-02 13:33:50,,1
2022-09-02 13:33:51,,1
2022-09-02 13:33:57,,1
2022-09-02 13:34:21,1,
2022-09-02 13:34:22,1,
2022-09-02 13:34:36,1,
2022-09-02 13:34:48,1,
2022-09-02 13:34:49,,1
2022-09-02 13:34:50,,1
2022-09-02 13:35:05,1,
2022-09-02 13:35:15,,1
2022-09-02 13:35:16,,1
2022-09-02 13:35:21,,1
2022-09-02 13:35:21,,1
2022-09-02 13:35:23,,1
2022-09-02 13:35:45,,1
2022-09-02 13:35:51,1,
2022-09-02 13:35:55,1,
2022-09-02 13:36:14,,1
2022-09-02 13:36:33,,1
2022-09-02 13:36:35,,1
2022-09-02 13:36:39,,1
2022-09-02 13:37:14,,1
2022-09-02 13:37:36,1,
2022-09-02 13:39:10,1,
2022-09-02 13:39:10,1,
2022-09-02 13:39:11,,1
2022-09-02 13:39:12,,1
2022-09-02 13:39:19,,1
2022-09-02 13:39:53,,1
2022-09-02 13:40:09,,1
2022-09-02 13:40:41,1,
2022-09-02 13:40:50,,1
2022-09-02 13:40:50,1,
2022-09-02 13:40:56,1,
2022-09-02 13:41:11,,1
2022-09-02 13:41:11,,1
2022-09-02 13:41:16,1,
2022-09-02 13:41:18,,1
2022-09-02 13:41:23,,1
2022-09-02 13:41:24,,1
2022-09-02 13:41:26,1,
2022-09-02 13:41:28,,1
2022-09-02 13:41:29,,1
2022-09-02 13:41:45,,1
2022-09-02 13:41:46,1,
2022-09-02 13:42:02,,1
2022-09-02 13:42:21,,1
2022-09-02 13:42:22,,1
2022-09-02 13:42:30,1,
2022-09-02 13:42:57,,1
2022-09-02 13:43:12,,1
2022-09-02 13:43:13,,1
2022-09-02 13:43:14,,1
2022-09-02 13:43:16,1,
2022-09-02 13:43:16,,1
2022-09-02 13:43:28,1,
2022-09-02 13:43:34,,1
2022-09-02 13:43:39,1,
2022-09-02 13:44:10,1,
2022-09-02 13:45:04,,1
2022-09-02 13:45:10,1,
2022-09-02 13:45:27,1,
2022-09-02 13:45:56,1,
2022-09-02 13:45:58,,1
2022-09-02 13:46:16,,1
2022-09-02 13:46:42,,1
2022-09-02 13:47:58,1,
2022-09-02 13:48:06,,1
2022-09-02 13:48:08,,1
2022-09-02 13:48:08,,1
2022-09-02 13:48:08,,1
2022-09-02 13:48:10,,1
2022-09-02 13:48:30,,1
2022-09-02 13:48:58,1,
2022-09-02 13:49:10,,1
2022-09-02 13:49:31,,1
2022-09-02 13:49:34,1,
2022-09-02 13:49:35,1,
2022-09-02 13:49:36,,1
2022-09-02 13:49:46,,1
2022-09-02 13:50:22,,1
2022-09-02 13:50:23,,1
2022-09-02 13:51:56,,1
2022-09-02 13:52:00,1,
2022-09-02 13:52:21,,1
2022-09-02 13:52:23,,1
2022-09-02 13:52:23,1,
2022-09-02 13:52:29,1,
2022-09-02 13:52:34,1,
2022-09-02 13:52:58,,1
2022-09-02 13:53:27,,1
2022-09-02 13:53:27,,1
2022-09-02 13:54:06,,1
2022-09-02 13:54:06,,1
2022-09-02 13:54:27,,1
2022-09-02 13:54:28,1,
2022-09-02 13:54:46,,1
2022-09-02 13:54:48,,1
2022-09-02 13:54:53,1,
2022-09-02 13:55:14,,1
2022-09-02 13:55:19,,1
2022-09-02 13:55:33,1,
2022-09-02 13:55:36,,1
2022-09-02 13:56:05,1,
2022-09-02 13:56:33,1,
2022-09-02 13:57:05,,1
2022-09-02 13:57:34,1,
2022-09-02 13:58:17,1,
2022-09-02 13:58:19,,1
2022-09-02 13:58:22,1,
2022-09-02 13:58:31,1,
2022-09-02 13:58:45,1,
2022-09-02 13:58:45,,1
2022-09-02 13:58:46,,1
2022-09-02 13:59:07,,1
2022-09-02 13:59:26,,1
2022-09-02 13:59:32,,1
2022-09-02 13:59:33,,1
2022-09-02 13:59:39,,1
2022-09-02 14:00:01,1,
2022-09-02 14:00:13,,1
2022-09-02 14:00:16,,1
2022-09-02 14:00:17,,1
2022-09-02 14:00:35,,1
2022-09-02 14:00:44,,1
2022-09-02 14:00:44,,1
2022-09-02 14:00:46,,1
2022-09-02 14:00:46,,1
2022-09-02 14:01:30,,1
2022-09-02 14:01:30,,1
2022-09-02 14:01:52,1,
2022-09-02 14:02:32,,1
2022-09-02 14:04:03,,1
2022-09-02 14:04:11,,1
2022-09-02 14:04:12,,1
2022-09-02 14:04:14,,1
2022-09-02 14:04:15,,1
2022-09-02 14:04:15,1,
2022-09-02 14:04:37,1,
2022-09-02 14:05:02,1,
2022-09-02 14:05:16,,1
2022-09-02 14:05:48,1,
2022-09-02 14:05:50,1,
2022-09-02 14:06:21,1,
2022-09-02 14:06:53,1,
2022-09-02 14:07:05,1,
2022-09-02 14:07:26,1,
2022-09-02 14:07:31,1,
2022-09-02 14:07:58,1,
2022-09-02 14:08:07,,1
2022-09-02 14:08:14,,1
2022-09-02 14:09:23,,1
2022-09-02 14:09:43,,1
2022-09-02 14:10:25,,1
2022-09-02 14:10:25,,1
2022-09-02 14:10:47,,1
2022-09-02 14:10:49,,1
2022-09-02 14:10:50,,1
2022-09-02 14:10:51,,1
2022-09-02 14:10:51,,1
2022-09-02 14:11:08,,1
2022-09-02 14:12:28,1,
2022-09-02 14:13:10,,1
2022-09-02 14:13:23,1,
2022-09-02 14:13:48,1,
2022-09-02 14:13:49,1,
2022-09-02 14:13:51,1,
2022-09-02 14:15:22,,1
2022-09-02 14:15:45,,1
2022-09-02 14:15:46,,1
2022-09-02 14:15:48,,1
2022-09-02 14:15:48,,1
2022-09-02 14:15:49,1,
2022-09-02 14:16:34,1,
2022-09-02 14:16:35,1,
2022-09-02 14:16:47,,1
2022-09-02 14:16:53,,1
2022-09-02 14:16:55,,1
2022-09-02 14:16:57,,1
2022-09-02 14:17:53,1,
2022-09-02 14:18:23,,1
2022-09-02 14:18:34,1,
2022-09-02 14:18:46,1,
2022-09-02 14:19:04,,1
2022-09-02 14:19:13,1,
2022-09-02 14:19:19,1,
2022-09-02 14:20:04,,1
2022-09-02 14:20:05,,1
2022-09-02 14:20:20,1,
2022-09-02 14:20:21,1,
2022-09-02 14:21:10,1,
2022-09-02 14:21:48,1,
2022-09-02 14:21:49,1,
2022-09-02 14:22:01,1,
2022-09-02 14:22:01,1,
2022-09-02 14:22:34,1,
2022-09-02 14:22:34,1,
2022-09-02 14:22:44,,1
2022-09-02 14:22:44,,1
2022-09-02 14:22:53,,1
2022-09-02 14:22:58,,1
2022-09-02 14:22:59,,1
2022-09-02 14:23:01,,1
2022-09-02 14:23:09,,1
2022-09-02 14:23:09,,1
2022-09-02 14:23:14,,1
2022-09-02 14:23:23,,1
2022-09-02 14:23:59,,1
2022-09-02 14:24:30,1,
2022-09-02 14:24:33,,1
2022-09-02 14:24:34,,1
2022-09-02 14:24:35,,1
2022-09-02 14:24:53,1,
2022-09-02 14:24:54,1,
2022-09-02 14:24:55,1,
2022-09-02 14:26:02,1,
2022-09-02 14:26:02,1,
2022-09-02 14:26:02,1,
2022-09-02 14:27:17,1,
2022-09-02 14:27:17,1,
2022-09-02 14:27:24,,1
2022-09-02 14:27:32,,1
2022-09-02 14:27:54,1,
2022-09-02 14:27:54,1,
2022-09-02 14:27:57,1,
2022-09-02 14:28:10,,1
2022-09-02 14:28:20,1,
2022-09-02 14:28:56,,1
2022-09-02 14:29:08,,1
2022-09-02 14:29:10,1,
2022-09-02 14:29:33,,1
2022-09-02 14:29:47,,1
2022-09-02 14:29:49,,1
2022-09-02 14:30:11,1,
2022-09-02 14:30:22,,1
2022-09-02 14:30:42,,1
2022-09-02 14:30:50,,1
2022-09-02 14:30:51,1,
2022-09-02 14:30:52,,1
2022-09-02 14:30:53,,1
2022-09-02 14:30:53,,1
2022-09-02 14:31:25,,1
2022-09-02 14:32:02,,1
2022-09-02 14:32:03,1,
2022-09-02 14:32:24,1,
2022-09-02 14:32:24,1,
2022-09-02 14:33:05,,1
2022-09-02 14:33:13,,1
2022-09-02 14:33:55,,1
2022-09-02 14:34:21,,1
2022-09-02 14:34:52,1,
2022-09-02 14:34:58,1,
2022-09-02 14:35:08,,1
2022-09-02 14:35:24,1,
2022-09-02 14:35:53,1,
2022-09-02 14:35:53,1,
2022-09-02 14:35:54,1,
2022-09-02 14:35:54,1,
2022-09-02 14:36:22,,1
2022-09-02 14:37:13,,1
2022-09-02 14:37:22,,1
2022-09-02 14:37:46,,1
2022-09-02 14:38:36,1,
2022-09-02 14:38:37,1,
2022-09-02 14:38:37,1,
2022-09-02 14:38:46,1,
2022-09-02 14:38:47,1,
2022-09-02 14:38:48,1,
2022-09-02 14:40:15,,1
2022-09-02 14:40:16,,1
2022-09-02 14:41:27,,1
2022-09-02 14:42:53,,1
2022-09-02 14:44:28,,1
2022-09-02 14:45:14,,1
2022-09-02 14:45:50,1,
2022-09-02 14:45:51,,1
2022-09-02 14:46:35,1,
2022-09-02 14:46:36,1,
2022-09-02 14:46:40,1,
2022-09-02 14:49:16,1,
2022-09-02 14:49:19,,1
2022-09-02 14:49:26,1,
2022-09-02 14:49:45,1,
2022-09-02 14:49:48,1,
2022-09-02 14:51:00,1,
2022-09-02 14:51:03,,1
2022-09-02 14:51:36,1,
2022-09-02 14:51:51,1,
2022-09-02 14:52:41,1,
2022-09-02 14:52:42,1,
2022-09-02 14:53:14,1,
2022-09-02 14:54:13,,1
2022-09-02 14:54:36,,1
2022-09-02 14:55:43,1,
2022-09-02 14:57:25,,1
2022-09-02 14:57:37,1,
2022-09-02 14:57:57,,1
2022-09-02 14:58:38,1,
2022-09-02 14:58:39,1,
2022-09-02 14:59:13,,1
2022-09-02 15:01:16,1,
2022-09-02 15:01:27,,1
2022-09-02 15:01:39,,1
2022-09-02 15:01:44,1,
2022-09-02 15:01:44,1,
2022-09-02 15:02:43,,1
2022-09-02 15:02:43,,1
2022-09-02 15:02:46,,1
2022-09-02 15:02:50,1,
2022-09-02 15:03:03,,1
2022-09-02 15:03:18,,1
2022-09-02 15:05:21,,1
2022-09-02 15:05:24,,1
2022-09-02 15:05:36,,1
2022-09-02 15:05:53,,1
2022-09-02 15:06:14,,1
2022-09-02 15:07:28,1,
2022-09-02 15:08:16,,1
2022-09-02 15:08:42,1,
2022-09-02 15:09:49,1,
2022-09-02 15:10:21,1,
2022-09-02 15:12:04,,1
2022-09-02 15:12:05,,1
2022-09-02 15:12:06,,1
2022-09-02 15:12:51,1,
2022-09-02 15:12:52,1,
2022-09-02 15:14:09,,1
2022-09-02 15:14:09,,1
2022-09-02 15:14:34,1,
2022-09-02 15:14:45,,1
2022-09-02 15:15:15,,1
2022-09-02 15:15:25,,1
2022-09-02 15:16:20,1,
2022-09-02 15:16:31,1,
2022-09-02 15:16:33,,1
2022-09-02 15:16:34,,1
2022-09-02 15:16:50,1,
2022-09-02 15:16:50,1,
2022-09-02 15:17:39,1,
2022-09-02 15:17:40,1,
2022-09-02 15:18:17,,1
2022-09-02 15:18:17,,1
2022-09-02 15:18:21,1,
2022-09-02 15:18:22,1,
2022-09-02 15:18:24,1,
2022-09-02 15:18:45,1,
2022-09-02 15:18:45,1,
2022-09-02 15:18:55,,1
2022-09-02 15:18:55,,1
2022-09-02 15:19:06,1,
2022-09-02 15:19:14,1,
2022-09-02 15:19:15,1,
2022-09-02 15:19:15,1,
2022-09-02 15:19:19,1,
2022-09-02 15:19:26,1,
2022-09-02 15:19:27,,1
2022-09-02 15:19:29,,1
2022-09-02 15:19:29,,1
2022-09-02 15:19:34,1,
2022-09-02 15:19:57,,1
2022-09-02 15:19:58,,1
2022-09-02 15:20:41,1,
2022-09-02 15:20:46,,1
2022-09-02 15:21:42,,1
2022-09-02 15:21:51,,1
2022-09-02 15:21:54,1,
2022-09-02 15:21:55,1,
2022-09-02 15:23:29,,1
2022-09-02 15:23:29,,1
2022-09-02 15:23:30,,1
2022-09-02 15:24:09,1,
2022-09-02 15:24:10,1,
2022-09-02 15:24:22,1,
2022-09-02 15:24:29,,1
2022-09-02 15:24:29,,1
2022-09-02 15:24:31,1,
2022-09-02 15:24:58,1,
2022-09-02 15:25:39,,1
2022-09-02 15:25:39,,1
2022-09-02 15:26:36,1,
2022-09-02 15:26:43,1,
2022-09-02 15:26:47,1,
2022-09-02 15:27:03,,1
2022-09-02 15:27:21,1,
2022-09-02 15:27:21,1,
2022-09-02 15:27:27,1,
2022-09-02 15:27:27,1,
2022-09-02 15:27:40,1,
2022-09-02 15:27:42,1,
2022-09-02 15:27:43,1,
2022-09-02 15:27:54,1,
2022-09-02 15:27:55,1,
2022-09-02 15:27:58,1,
2022-09-02 15:28:27,,1
2022-09-02 15:28:43,,1
2022-09-02 15:29:06,1,
2022-09-02 15:29:06,1,
2022-09-02 15:29:11,,1
2022-09-02 15:29:15,,1
2022-09-02 15:29:16,1,
2022-09-02 15:30:30,1,
2022-09-02 15:30:33,,1
2022-09-02 15:30:52,1,
2022-09-02 15:31:10,1,
2022-09-02 15:31:21,1,
2022-09-02 15:31:21,1,
2022-09-02 15:31:36,,1
2022-09-02 15:31:48,,1
2022-09-02 15:31:49,,1
2022-09-02 15:31:49,,1
2022-09-02 15:31:51,,1
2022-09-02 15:31:51,1,
2022-09-02 15:32:09,1,
2022-09-02 15:32:10,1,
2022-09-02 15:32:15,1,
2022-09-02 15:32:34,1,
2022-09-02 15:32:41,1,
2022-09-02 15:32:43,1,
2022-09-02 15:32:43,1,
2022-09-02 15:33:54,,1
2022-09-02 15:33:55,,1
2022-09-02 15:33:56,,1
2022-09-02 15:35:11,1,
2022-09-02 15:35:20,,1
2022-09-02 15:35:21,,1
2022-09-02 15:35:23,,1
2022-09-02 15:35:23,,1
2022-09-02 15:35:27,1,
2022-09-02 15:35:45,1,
2022-09-02 15:35:59,,1
2022-09-02 15:36:00,,1
2022-09-02 15:36:01,,1
2022-09-02 15:36:44,,1
2022-09-02 15:36:47,1,
2022-09-02 15:36:52,1,
2022-09-02 15:36:52,1,
2022-09-02 15:37:08,1,
2022-09-02 15:37:08,1,
2022-09-02 15:37:09,1,
2022-09-02 15:37:35,1,
2022-09-02 15:38:49,,1
2022-09-02 15:38:50,,1
2022-09-02 15:38:54,,1
2022-09-02 15:39:11,1,
2022-09-02 15:39:22,1,
2022-09-02 15:39:22,1,
2022-09-02 15:39:59,,1
2022-09-02 15:41:34,,1
2022-09-02 15:41:37,,1
2022-09-02 15:41:57,1,
2022-09-02 15:43:19,1,
2022-09-02 15:43:24,,1
2022-09-02 15:43:31,,1
2022-09-02 15:43:52,,1
2022-09-02 15:44:52,1,
2022-09-02 15:45:25,,1
2022-09-02 15:46:47,1,
2022-09-02 15:46:50,1,
2022-09-02 15:46:55,,1
2022-09-02 15:46:57,,1
2022-09-02 15:47:02,,1
2022-09-02 15:47:23,,1
2022-09-02 15:47:44,1,
2022-09-02 15:48:18,1,
2022-09-02 15:48:41,1,
2022-09-02 15:48:41,1,
2022-09-02 15:49:15,1,
2022-09-02 15:49:18,,1
2022-09-02 15:49:55,1,
2022-09-02 15:51:08,1,
2022-09-02 15:51:26,,1
2022-09-02 15:51:28,,1
2022-09-02 15:52:03,,1
2022-09-02 15:54:55,,1
2022-09-02 15:55:07,1,
2022-09-02 15:56:07,,1
2022-09-02 15:56:08,,1
2022-09-02 15:56:19,1,
2022-09-02 15:56:21,1,
2022-09-02 15:57:22,1,
2022-09-02 15:57:22,1,
2022-09-02 15:57:26,,1
2022-09-02 15:58:31,1,
2022-09-02 15:58:49,1,
2022-09-02 15:59:46,,1
2022-09-02 16:00:12,1,
2022-09-02 16:00:14,1,
2022-09-02 16:00:34,1,
2022-09-02 16:01:08,1,
2022-09-02 16:01:37,,1
2022-09-02 16:01:50,,1
2022-09-02 16:01:51,,1
2022-09-02 16:02:03,,1
2022-09-02 16:02:04,1,
2022-09-02 16:03:21,,1
2022-09-02 16:03:26,1,
2022-09-02 16:03:26,,1
2022-09-02 16:03:26,,1
2022-09-02 16:03:39,,1
2022-09-02 16:03:41,,1
2022-09-02 16:04:17,1,
2022-09-02 16:05:34,,1
2022-09-02 16:05:56,,1
2022-09-02 16:06:49,1,
2022-09-02 16:06:55,,1
2022-09-02 16:06:56,,1
2022-09-02 16:07:32,,1
2022-09-02 16:07:53,,1
2022-09-02 16:07:55,1,
2022-09-02 16:07:57,1,
2022-09-02 16:09:50,1,
2022-09-02 16:11:52,,1
2022-09-02 16:13:36,,1
2022-09-02 16:15:01,1,
2022-09-02 16:15:02,1,
2022-09-02 16:15:02,,1
2022-09-02 16:15:02,,1
2022-09-02 16:15:03,,1
2022-09-02 16:15:05,1,
2022-09-02 16:15:49,,1
2022-09-02 16:15:49,,1
2022-09-02 16:15:50,,1
2022-09-02 16:15:51,,1
2022-09-02 16:15:53,,1
2022-09-02 16:15:54,,1
2022-09-02 16:16:03,,1
2022-09-02 16:16:09,1,
2022-09-02 16:16:19,,1
2022-09-02 16:17:16,1,
2022-09-02 16:17:17,1,
2022-09-02 16:17:50,,1
2022-09-02 16:17:56,1,
2022-09-02 16:18:37,1,
2022-09-02 16:18:37,1,
2022-09-02 16:22:00,,1
2022-09-02 16:22:04,1,
2022-09-02 16:22:04,1,
2022-09-02 16:22:11,,1
2022-09-02 16:22:22,,1
2022-09-02 16:22:25,1,
2022-09-02 16:22:27,,1
2022-09-02 16:22:31,,1
2022-09-02 16:22:53,1,
2022-09-02 16:22:53,1,
2022-09-02 16:22:53,1,
2022-09-02 16:23:37,1,
2022-09-02 16:23:55,,1
2022-09-02 16:24:00,,1
2022-09-02 16:24:44,,1
2022-09-02 16:25:41,1,
2022-09-02 16:25:45,1,
2022-09-02 16:25:46,1,
2022-09-02 16:26:29,,1
2022-09-02 16:27:01,1,
2022-09-02 16:27:01,1,
2022-09-02 16:28:04,1,
2022-09-02 16:28:39,1,
2022-09-02 16:29:03,,1
2022-09-02 16:29:50,1,
2022-09-02 16:30:41,,1
2022-09-02 16:30:42,,1
2022-09-02 16:31:17,1,
2022-09-02 16:31:28,1,
2022-09-02 16:31:37,,1
2022-09-02 16:31:37,,1
2022-09-02 16:31:40,,1
2022-09-02 16:32:11,1,
2022-09-02 16:32:12,1,
2022-09-02 16:33:16,1,
2022-09-02 16:33:17,1,
2022-09-02 16:33:28,,1
2022-09-02 16:33:35,1,
2022-09-02 16:34:07,1,
2022-09-02 16:36:29,1,
2022-09-02 16:36:30,1,
2022-09-02 16:37:44,1,
2022-09-02 16:38:00,1,
2022-09-02 16:38:14,1,
2022-09-02 16:38:20,1,
2022-09-02 16:38:40,1,
2022-09-02 16:39:08,1,
2022-09-02 16:39:09,1,
2022-09-02 16:39:16,1,
2022-09-02 16:39:55,1,
2022-09-02 16:39:59,1,
2022-09-02 16:40:17,1,
2022-09-02 16:40:45,1,
2022-09-02 16:40:46,1,
